OBJECTID,坡度,剖面曲率,平面曲率,岩性,TWI,降雨,NDVI,距河流距离,距断层距离,斜坡单元,斜坡结构,灾害类别
501223,2,7,4,2,7,1,7,5,3,105,4,0
797923,7,6,5,2,4,1,8,2,3,95,4,0
2348369,7,4,6,2,4,5,9,1,5,55,1,0
3289494,8,6,5,3,1,6,9,1,1,23,4,0
3622863,4,6,5,0,4,6,9,-1,1,25,4,0
1855977,6,6,4,3,2,2,7,1,3,74,5,0
2082706,7,5,6,3,6,6,6,1,2,59,4,0
1502571,3,5,6,2,1,3,8,3,1,5,4,0
771627,3,6,5,4,2,2,8,3,2,98,4,0
3119690,4,6,6,3,2,4,9,1,2,13,3,0
2635602,3,5,5,3,7,4,6,1,1,49,4,0
1883716,4,5,6,3,2,4,9,1,3,73,1,0
623462,4,6,6,2,2,2,5,1,2,94,4,0
1774533,8,5,7,3,1,3,6,3,4,112,4,0
3066853,3,6,6,3,1,4,4,1,3,23,4,0
1847911,1,5,6,3,2,3,8,2,3,110,4,0
3499165,1,8,3,3,6,8,8,5,2,44,4,0
1818456,3,6,6,3,6,3,7,1,3,8,1,0
3483047,3,6,5,3,3,7,8,5,2,20,4,0
907363,7,4,6,4,1,3,7,3,2,91,1,0
2261279,5,7,5,3,2,4,9,2,4,67,4,0
749595,3,6,5,4,2,1,9,2,2,94,4,0
1033518,1,6,6,1,4,1,7,2,1,90,1,0
546577,4,6,4,2,2,3,7,1,3,94,4,0
3573480,3,5,6,3,6,8,6,2,3,43,4,0
2566538,4,7,6,3,2,4,8,3,2,12,4,0
17696,3,5,5,2,7,1,9,1,5,107,1,0
308223,5,5,6,2,5,2,8,1,5,106,4,0
2119148,7,5,5,3,4,4,8,3,1,58,4,0
1694107,6,6,6,3,1,2,8,4,1,109,1,0
3129606,8,6,6,3,8,4,6,1,1,37,4,0
305303,3,5,6,2,6,2,8,2,5,107,4,0
1508806,8,5,7,2,6,3,7,4,1,81,4,0
303506,3,6,6,2,4,2,6,2,5,107,4,0
2500082,3,6,4,3,5,3,8,4,3,10,5,0
2783332,5,6,5,3,7,3,7,5,2,29,4,0
1243183,4,4,5,2,4,1,4,1,3,87,1,0
2671388,3,4,5,3,6,4,8,2,1,49,4,0
3444638,3,7,5,3,6,6,8,5,2,20,4,0
1265809,1,6,6,2,1,1,5,1,3,87,1,0
2023486,5,4,7,3,3,5,8,2,2,58,4,0
377456,6,6,5,2,7,1,8,5,5,97,4,0
2953254,4,5,6,3,1,3,9,1,1,19,4,0
1089165,4,6,5,2,7,4,8,3,2,90,1,0
1989532,9,3,8,3,1,6,9,1,3,71,4,0
3216351,2,6,4,3,3,7,9,2,3,118,3,0
2709565,3,5,6,3,2,7,9,2,1,32,4,0
722018,4,6,6,2,1,2,4,4,1,96,4,0
2484879,7,6,7,3,7,7,7,3,3,10,5,0
652178,1,6,4,1,1,1,7,3,1,96,4,0
800389,5,6,5,2,4,2,7,1,2,91,1,0
1158770,6,7,7,6,4,1,6,1,2,88,4,0
1980394,7,7,5,3,3,6,8,3,2,71,4,0
3238453,2,6,6,3,4,7,8,1,2,118,3,0
2528282,3,5,6,3,6,3,8,3,2,12,4,0
2125810,6,5,4,3,8,4,9,3,1,58,4,0
2026045,8,7,6,3,2,6,9,1,2,72,4,0
1470908,7,5,6,2,1,4,9,5,2,81,4,0
1692263,3,6,4,3,3,2,2,1,3,75,1,0
1877267,5,6,5,3,3,4,5,5,3,74,5,0
1504995,4,6,5,2,3,2,7,5,2,79,4,0
3442742,6,5,5,3,3,6,9,2,2,20,4,0
2815411,7,6,6,3,5,5,8,3,1,29,4,0
1386302,4,5,6,1,1,3,9,4,2,86,5,0
44504,4,6,6,1,7,1,8,2,5,107,1,0
543453,5,4,6,2,6,3,7,1,3,94,4,0
3387659,1,6,5,3,2,7,9,3,2,26,4,0
2136503,6,6,6,3,3,4,8,2,3,66,4,0
853216,7,6,5,1,4,1,9,1,2,98,4,0
2450303,4,5,6,3,2,5,9,2,3,10,5,0
1536074,4,5,6,2,3,4,8,3,1,81,4,0
1429732,2,6,6,2,5,4,8,5,2,85,4,0
1182946,6,6,6,2,5,1,8,4,1,86,4,0
3183128,3,6,5,3,4,6,7,3,3,118,3,0
2968480,1,3,6,3,7,3,4,3,2,34,1,0
2300103,7,5,5,3,6,6,8,1,4,51,4,0
2083840,5,5,6,3,4,5,9,1,2,58,4,0
2506650,6,6,6,3,2,4,6,4,3,10,5,0
1316131,5,4,5,2,3,2,9,3,2,2,5,0
3178532,8,4,7,3,2,5,9,2,2,38,4,0
1789189,5,5,6,3,3,3,8,2,2,6,5,0
2417670,1,5,6,3,3,8,9,0,2,10,5,0
1294736,5,5,6,2,6,1,9,4,1,85,4,0
3305624,2,5,6,3,2,6,8,1,2,23,4,0
1727804,4,6,5,3,2,3,9,2,2,8,1,0
1712873,3,5,6,3,4,2,9,4,1,82,5,0
1171960,7,5,4,2,6,3,6,3,1,86,4,0
3039982,6,6,6,3,2,5,9,2,3,16,1,0
1847980,1,5,5,3,3,3,6,1,3,110,4,0
2935330,7,7,5,3,1,4,4,1,1,19,4,0
2001325,7,4,6,3,4,6,5,2,3,72,4,0
751340,4,6,6,4,3,2,7,2,2,94,4,0
1811396,1,6,5,3,6,1,7,1,3,6,5,0
96880,4,6,7,4,3,1,6,3,5,107,4,0
3484643,2,5,5,3,3,8,6,5,2,20,4,0
2131928,6,5,4,3,2,4,7,2,2,115,4,0
2848318,5,6,5,3,6,3,9,3,1,29,4,0
1352203,5,6,4,1,5,1,7,3,2,86,5,0
3137625,5,6,6,3,3,6,8,1,2,13,3,0
2158250,7,7,3,3,2,4,9,3,3,60,4,0
893954,6,6,6,1,5,3,6,1,1,93,4,0
2123547,8,7,6,3,5,5,3,3,1,58,4,0
2513700,7,6,5,3,6,5,8,3,4,12,4,0
1980037,9,5,6,3,1,7,6,1,4,72,4,0
2052880,8,6,5,3,3,5,8,2,1,72,4,0
3213492,7,6,6,3,5,8,9,4,2,22,4,0
1861423,6,6,5,3,4,2,8,4,3,75,4,0
3357009,1,6,6,3,4,6,6,2,1,20,4,0
901677,5,6,6,1,4,3,6,2,1,93,4,0
1256115,7,4,6,2,3,1,6,5,2,87,1,0
1688896,3,5,5,3,1,2,7,3,1,108,1,0
1686929,6,6,5,3,2,2,2,4,1,8,1,0
3084967,5,5,6,3,5,4,7,2,2,13,3,0
2510418,6,6,5,3,2,4,9,4,4,12,4,0
2059297,5,5,5,3,6,5,6,1,2,58,4,0
1104789,4,7,5,2,2,2,9,4,2,90,1,0
600234,4,6,6,2,4,1,9,2,3,96,4,0
2672027,4,4,5,3,2,4,9,2,1,49,4,0
1200599,6,6,7,2,4,1,1,4,2,89,4,0
390086,2,5,6,2,1,1,9,5,5,97,4,0
3164193,4,5,6,3,2,4,9,2,3,37,4,0
2394463,7,6,6,2,6,8,7,0,3,61,4,0
847596,8,5,6,1,5,1,5,1,2,91,1,0
3163542,5,5,6,3,4,4,9,2,3,38,4,0
222267,5,6,6,2,4,3,6,3,5,107,4,0
549561,4,5,6,2,1,2,8,1,4,96,4,0
626510,5,5,6,2,4,3,8,2,2,96,4,0
2640041,2,6,4,3,5,4,6,1,1,48,4,0
1923924,3,6,5,3,4,3,9,3,2,74,5,0
2344403,7,4,6,3,6,8,9,2,2,53,4,0
753636,3,6,6,4,3,2,8,2,2,99,4,0
2474585,7,4,7,3,5,8,7,3,4,10,5,0
1279568,6,5,6,2,3,1,6,3,2,87,1,0
3280531,2,5,6,3,7,7,8,4,3,23,4,0
941104,5,6,6,4,4,2,8,2,1,91,1,0
1173858,7,6,3,2,7,3,6,1,2,88,4,0
3613278,3,6,5,3,1,7,9,1,3,25,4,0
3415021,3,5,5,3,2,7,6,3,1,20,4,0
1298735,7,6,5,2,3,1,8,1,3,2,5,0
3226158,3,6,6,3,1,6,8,3,1,20,4,0
473599,4,6,6,2,6,2,7,3,3,105,4,0
1145208,7,7,5,2,4,2,8,3,3,88,4,0
1265274,1,6,5,4,7,1,7,4,3,86,5,0
150257,4,7,6,1,8,2,9,5,5,107,4,0
2054267,7,7,3,3,5,4,8,2,1,0,0,0
1892871,2,6,6,3,7,3,9,3,3,74,5,0
376088,3,4,4,2,1,1,7,5,5,107,4,0
2678545,4,6,6,3,3,7,9,2,1,47,1,0
1837275,3,5,6,3,2,2,7,1,3,8,1,0
714306,2,6,7,4,5,3,7,2,2,94,4,0
2275861,7,6,5,3,7,6,8,1,4,55,4,0
2025020,9,5,5,3,3,5,7,2,3,71,4,0
93977,5,6,5,4,8,1,8,2,5,107,1,0
1692833,2,4,5,3,7,2,4,5,1,82,5,0
1004689,6,5,6,6,3,2,9,3,1,90,4,0
646469,3,5,5,2,5,1,7,4,2,96,4,0
776630,6,5,5,2,6,3,8,2,1,102,4,0
3249525,2,5,6,3,3,7,8,3,3,20,4,0
1212005,5,5,7,4,4,2,1,2,3,86,4,0
3288269,4,5,6,3,1,6,9,2,1,38,4,0
2878688,5,7,2,3,4,3,6,1,1,34,1,0
2647098,4,6,5,3,1,4,6,1,1,48,4,0
1321924,7,4,5,2,5,2,9,4,2,2,5,0
3588507,3,6,6,3,6,7,9,1,4,25,4,0
929187,7,4,6,6,3,3,7,3,1,91,1,0
1316994,6,5,6,2,3,1,8,1,3,2,5,0
2351687,5,5,4,3,6,8,8,2,2,53,4,0
2658561,6,6,5,3,2,7,6,3,4,45,5,0
975530,4,5,5,4,5,2,8,1,1,91,4,0
1426949,5,6,6,2,4,1,7,5,3,85,4,0
3182063,5,6,6,3,5,5,8,1,1,23,4,0
556207,5,6,6,2,3,3,6,3,3,96,4,0
2122791,5,6,6,3,4,4,7,3,1,58,4,0
3181146,5,5,6,3,5,4,4,3,3,41,4,0
998892,4,5,6,6,6,2,8,1,1,114,4,0
2895622,5,7,5,3,4,5,8,2,2,19,4,0
1891664,2,4,6,3,7,2,7,2,3,73,4,0
1081323,3,5,6,6,6,4,7,3,2,86,4,0
2530643,3,6,4,3,6,3,7,4,4,50,4,0
3605684,4,6,6,3,6,7,8,1,3,25,4,0
514746,4,7,6,2,2,3,9,2,3,97,4,0
2279411,3,5,6,3,1,7,9,2,3,65,4,0
2015706,8,7,7,3,6,6,6,2,3,58,4,0
3323990,1,6,6,3,2,5,8,2,2,118,3,0
3025663,3,6,6,3,4,6,9,3,1,13,3,0
2259686,8,7,3,3,3,5,8,5,1,58,4,0
1567040,2,4,6,2,8,3,9,1,1,81,4,0
2507261,5,6,6,3,2,5,8,4,3,10,5,0
858036,3,7,6,2,2,3,8,1,3,93,4,0
613429,4,6,4,2,1,1,7,2,2,96,4,0
2302049,3,7,6,3,2,8,7,2,4,62,4,0
231964,5,6,5,2,6,2,6,4,5,107,4,0
1388206,4,6,5,2,4,3,9,5,2,85,4,0
2344159,3,6,5,2,4,4,9,1,4,65,4,0
975553,6,6,4,1,5,2,9,1,1,91,4,0
3266110,1,5,6,3,1,7,9,3,2,21,4,0
3213985,2,6,6,3,2,7,9,1,1,20,4,0
2114916,8,6,5,3,6,4,8,1,2,58,4,0
3335770,2,6,6,3,4,6,7,1,1,23,4,0
963948,1,7,4,4,4,3,8,1,1,91,4,0
2980189,2,5,6,3,5,5,9,1,1,19,4,0
2673229,4,5,6,3,1,4,7,2,1,32,5,0
125527,3,5,6,1,3,3,6,1,5,107,4,0
1736506,2,6,3,3,5,1,5,3,2,82,5,0
2889271,6,6,6,3,1,5,9,3,2,34,1,0
2796696,3,5,7,3,3,7,9,2,2,29,4,0
2008369,9,6,5,3,3,5,7,2,2,73,4,0
659061,3,5,6,1,1,3,8,1,2,94,4,0
2000155,5,2,8,3,3,6,9,3,4,72,4,0
3333530,4,6,6,3,1,7,4,4,2,0,0,0
780013,4,7,4,2,1,1,7,2,2,94,4,0
1610571,6,4,6,2,6,4,6,5,1,84,5,0
2041366,7,5,5,3,7,6,9,1,1,72,4,0
1669403,3,6,6,3,6,2,7,1,3,81,4,0
529990,3,5,6,2,6,2,7,5,2,96,4,0
3265612,3,6,5,3,4,7,4,4,3,118,3,0
3570830,4,4,4,3,4,7,7,2,4,43,4,0
3405746,2,4,4,3,3,6,9,3,1,26,4,0
1770961,3,6,5,3,6,1,8,1,2,6,5,0
1333061,7,6,6,2,5,2,8,2,3,86,5,0
716436,2,7,4,1,1,3,6,2,2,94,4,0
2712322,8,6,5,3,2,6,9,3,1,47,1,0
3379714,6,6,6,3,5,6,9,2,2,26,4,0
1998990,9,6,6,3,1,6,8,1,3,71,4,0
202251,5,6,6,2,7,2,9,3,5,107,4,0
2076359,3,5,6,3,4,4,8,1,2,72,4,0
3209243,8,4,6,3,3,4,8,1,1,20,4,0
1684714,4,6,6,3,4,2,6,4,1,109,1,0
2515778,4,6,5,3,3,3,8,3,4,50,4,0
1833376,4,6,5,3,1,3,6,1,3,8,1,0
1379790,2,6,5,4,1,3,8,3,2,86,5,0
1183786,5,6,5,2,6,2,1,4,2,89,4,0
3013574,3,5,6,3,6,4,8,1,1,13,3,0
3232958,1,6,5,3,1,7,7,4,3,21,4,0
407479,1,4,7,2,4,2,9,5,4,107,4,0
3369674,1,5,6,3,2,6,7,4,2,26,4,0
1957056,4,5,6,3,4,6,9,2,3,71,4,0
2744613,5,6,5,3,7,4,8,3,1,47,1,0
2137981,8,6,6,3,6,4,7,2,3,66,4,0
1362839,3,5,5,2,3,2,8,5,2,2,5,0
3538570,5,5,6,3,8,8,9,2,3,20,4,0
1120514,3,6,5,2,4,2,6,4,2,90,1,0
1754914,7,5,5,3,4,2,7,1,4,78,1,0
1533015,5,6,6,2,3,4,8,5,2,80,1,0
2758825,6,2,3,3,8,6,7,4,1,47,1,0
2400557,8,4,7,2,2,6,7,0,3,0,0,0
3122666,9,7,4,3,2,4,8,1,1,17,3,0
1743051,5,6,5,3,4,2,9,3,4,76,5,0
927136,4,7,5,1,4,3,7,3,1,92,5,0
495126,4,4,5,2,2,1,7,5,4,105,4,0
1997553,7,7,5,3,5,6,9,3,3,72,4,0
3577001,3,0,0,3,6,8,9,2,3,25,4,0
2067503,2,6,6,3,6,6,7,1,1,58,4,0
1355340,5,5,6,2,1,2,8,5,2,85,4,0
2445446,8,6,6,3,3,8,8,1,3,10,5,0
383777,3,6,5,2,6,1,8,5,5,97,4,0
2064936,7,6,5,3,4,5,8,1,3,71,4,0
3294635,2,6,5,3,2,7,6,2,1,118,3,0
3430906,5,6,6,3,2,5,8,5,2,20,4,0
1917213,3,5,6,3,3,3,5,3,2,74,5,0
2505405,5,4,5,3,7,3,7,3,3,10,5,0
2433583,4,5,5,3,3,5,8,1,3,10,5,0
3545542,3,6,6,3,1,8,9,1,1,24,3,0
3077300,2,6,5,3,1,4,9,2,2,19,4,0
2121324,8,5,5,3,4,5,5,3,1,58,4,0
994908,5,7,3,6,5,2,7,4,1,90,1,0
2943659,5,6,5,3,5,3,8,2,1,19,4,0
1447776,4,6,6,2,5,4,7,2,1,1,3,0
3289305,8,7,5,3,6,6,7,1,2,118,3,0
311862,5,5,7,2,5,2,8,1,5,107,4,0
3357754,2,5,6,3,1,7,7,3,2,23,4,0
251978,4,4,6,2,4,2,9,2,5,107,4,0
1049460,5,6,4,1,1,4,9,2,1,90,1,0
522586,2,6,3,2,6,1,9,1,4,96,4,0
106430,4,5,6,1,5,1,8,1,5,107,4,0
1293895,4,5,6,2,5,1,9,5,1,86,5,0
3360890,5,5,6,3,2,6,9,2,2,26,4,0
591189,1,7,4,2,1,1,8,1,2,0,0,0
2547500,3,7,6,3,6,6,5,4,3,11,4,0
1764415,7,4,6,3,6,2,9,1,3,77,5,0
2302488,5,4,7,3,6,4,6,4,2,65,4,0
1961127,6,5,6,3,4,7,8,4,3,73,4,0
1265755,1,7,6,2,2,1,7,2,3,87,1,0
2038039,7,7,4,3,1,6,8,1,1,0,0,0
2614517,4,5,6,3,4,4,9,2,2,45,5,0
2590572,8,5,6,3,4,6,7,2,2,12,4,0
2236820,4,6,5,3,5,4,9,5,1,58,4,0
1969363,2,6,5,3,3,7,7,3,4,72,4,0
509061,6,5,5,2,1,2,8,2,4,96,4,0
2193781,2,5,6,3,8,3,9,3,3,57,4,0
2126583,7,6,4,3,8,5,9,2,1,58,4,0
553099,5,6,6,2,3,3,9,4,3,96,4,0
2877290,8,7,5,3,2,4,9,1,1,28,4,0
1229875,8,5,3,2,4,2,7,3,2,87,1,0
2954552,6,6,5,3,4,5,9,1,2,23,4,0
2558769,4,6,5,3,2,4,7,3,2,12,4,0
3427791,7,6,6,3,1,5,5,4,2,23,4,0
1028102,6,7,5,6,2,2,3,3,1,113,4,0
1690709,4,6,5,3,4,2,3,5,1,75,4,0
3496239,2,7,5,3,3,8,7,2,1,44,4,0
2078391,6,5,7,3,4,4,7,1,2,58,4,0
275593,5,5,7,2,3,2,8,5,5,104,4,0
1249462,1,7,4,2,2,1,8,4,1,86,5,0
2254904,7,6,6,3,4,6,9,1,4,68,1,0
774939,4,6,6,2,5,1,7,3,1,102,4,0
232499,3,4,6,2,5,2,6,3,5,107,4,0
613310,6,6,6,2,2,2,8,1,2,94,4,0
2496420,2,4,6,3,4,6,9,3,4,10,5,0
3223617,3,9,2,3,2,7,8,4,3,22,4,0
1089363,5,6,5,1,9,3,6,3,2,113,4,0
781178,3,6,5,2,5,2,6,2,2,94,4,0
558148,3,4,6,2,4,3,9,3,3,96,4,0
735750,4,6,5,4,5,1,9,1,2,94,4,0
735556,7,5,6,2,3,1,6,3,1,99,4,0
2044500,7,6,5,3,3,6,6,1,3,71,4,0
3015819,4,6,6,3,7,4,9,1,1,13,3,0
1785126,4,5,3,3,3,1,9,1,2,8,1,0
1957222,4,7,4,3,2,7,7,2,2,71,4,0
1748425,4,6,6,3,5,3,4,4,2,4,1,0
2575983,7,6,6,3,2,5,8,3,3,50,4,0
3239494,3,5,5,3,2,6,7,3,2,23,4,0
2112252,7,5,6,3,5,4,6,3,3,60,4,0
1186902,7,7,3,2,2,1,8,1,2,88,4,0
3447467,1,6,5,3,6,5,9,1,1,23,4,0
1442343,4,3,7,2,4,3,8,5,3,1,4,0
2896518,5,5,5,3,1,3,9,3,3,34,1,0
2003930,8,7,3,3,3,5,9,2,3,72,4,0
3476524,3,5,6,3,2,8,4,1,2,21,4,0
2507690,4,6,4,3,7,3,9,3,4,12,4,0
980792,5,6,4,1,4,1,9,1,1,91,4,0
1407472,4,6,6,1,3,2,8,4,2,1,4,0
2990751,5,7,5,3,3,5,9,1,1,28,4,0
1846810,5,6,5,3,1,2,8,5,3,75,1,0
1299708,5,5,6,4,3,1,7,5,2,86,5,0
540150,2,6,5,2,1,3,8,1,4,96,4,0
1187274,4,6,5,2,5,3,1,3,1,86,4,0
3475641,2,5,6,3,2,8,8,1,1,23,4,0
1030441,4,5,3,1,6,4,7,1,1,113,4,0
2178778,6,6,6,3,2,3,9,3,3,58,4,0
3235845,2,7,5,3,2,7,7,1,1,118,3,0
2071349,8,5,5,3,6,5,7,1,3,71,4,0
2017207,8,7,3,3,2,6,8,1,3,71,4,0
2339000,2,6,5,3,4,4,6,3,2,55,1,0
2351024,4,6,6,3,8,8,9,2,2,51,4,0
1702331,1,6,5,3,2,2,2,4,1,7,1,0
3250933,1,4,7,3,6,7,9,1,2,20,4,0
1210930,8,4,3,2,7,2,1,2,3,89,4,0
3025229,2,6,6,3,4,4,7,2,2,42,4,0
2977958,2,5,6,3,5,5,8,1,1,19,4,0
1504489,6,4,6,2,5,4,6,3,1,1,1,0
2395595,6,6,4,2,5,5,9,0,3,53,4,0
2467554,6,6,6,3,4,7,9,2,3,10,5,0
2982315,5,6,6,3,1,6,7,1,2,13,4,0
1899051,3,5,6,3,3,3,8,4,2,73,4,0
83373,2,5,6,1,4,2,6,2,5,107,1,0
520952,4,5,6,2,7,3,8,2,3,97,4,0
1041218,5,6,4,6,5,1,7,3,1,113,4,0
859699,2,6,6,4,5,1,8,1,2,93,4,0
1666174,4,5,6,3,6,2,2,4,1,4,1,0
2641956,3,6,5,3,5,4,7,1,1,48,4,0
1344929,6,5,6,4,2,2,8,3,2,86,5,0
2661847,5,7,5,3,6,7,8,3,3,45,5,0
643247,3,6,5,2,2,1,7,1,2,94,4,0
3550710,8,6,5,3,1,7,7,3,3,20,4,0
1473802,7,6,5,2,4,4,6,5,2,81,4,0
1223997,7,4,7,2,6,2,1,4,2,89,4,0
1264755,7,6,5,2,6,1,7,3,1,86,5,0
1399797,3,6,5,2,3,3,7,5,2,85,4,0
2038680,8,6,5,3,3,5,7,1,1,72,4,0
1565107,5,7,4,2,3,3,4,5,2,4,4,0
389188,5,6,5,2,2,2,6,3,4,107,4,0
802169,5,6,5,1,4,1,8,2,1,0,0,0
3300997,4,4,7,3,6,6,8,4,2,39,4,0
2343328,5,5,7,3,4,4,9,3,1,55,1,0
2201255,3,6,5,3,4,3,9,3,3,57,4,0
1173536,1,5,7,2,8,1,2,4,2,86,4,0
2852238,3,5,6,3,5,5,9,4,2,34,1,0
205805,4,6,5,2,7,2,7,5,5,107,4,0
2259006,3,4,7,3,5,4,7,5,2,58,4,0
683906,1,6,6,2,9,1,2,1,2,94,4,0
3405402,2,5,6,3,1,5,7,5,3,23,4,0
1962138,6,5,6,3,4,6,8,3,3,71,4,0
1239204,6,6,5,2,3,2,7,4,1,86,4,0
2517551,4,6,4,3,3,3,8,4,2,11,4,0
1536940,4,4,5,2,3,3,6,1,1,4,4,0
766938,3,6,5,4,4,2,7,3,1,99,4,0
1772326,7,6,5,3,2,2,6,1,3,77,5,0
2096232,8,5,6,3,5,4,8,1,2,115,4,0
805319,5,7,5,4,5,1,8,1,2,98,4,0
3098574,5,5,6,3,2,4,9,1,1,17,3,0
3304100,3,7,4,3,1,6,9,2,1,20,4,0
3129356,5,7,5,3,2,5,9,1,2,18,4,0
694287,2,5,6,2,3,1,7,2,1,100,1,0
3394353,2,7,4,3,3,6,5,5,2,20,4,0
1478206,7,6,6,2,5,4,5,5,2,81,4,0
2044672,7,5,6,3,3,5,7,2,1,73,4,0
2664112,1,6,6,3,1,4,9,1,1,49,4,0
2418474,1,6,5,3,7,8,8,2,4,0,0,0
743046,3,6,5,2,1,1,8,4,1,99,4,0
3473972,2,6,5,3,5,8,9,1,2,21,4,0
911575,8,4,6,4,2,3,7,3,2,91,1,0
1459489,3,6,5,2,1,1,6,2,1,1,4,0
643606,3,6,5,2,5,2,8,3,2,96,4,0
2323040,3,7,5,3,6,8,7,1,4,51,1,0
1831343,6,5,6,3,3,2,8,4,3,73,1,0
2130160,6,6,6,3,2,5,8,4,1,58,4,0
3532095,2,5,6,3,1,8,9,2,3,20,4,0
2445370,8,5,6,3,4,5,8,1,3,10,5,0
3220066,2,5,6,3,2,7,9,1,1,20,4,0
1943433,7,5,6,3,1,8,8,3,2,73,4,0
3002538,2,5,5,3,6,6,8,1,2,42,4,0
3012560,3,5,6,3,3,5,9,1,1,36,4,0
2587413,4,5,6,3,2,4,8,2,1,48,4,0
1897669,3,5,5,3,2,4,8,5,3,73,4,0
1857746,3,6,6,3,8,4,7,2,4,73,4,0
3473927,3,6,6,3,2,8,7,1,3,21,4,0
373427,1,6,5,2,6,2,5,2,5,107,4,0
2860495,7,6,6,3,5,4,9,4,3,34,1,0
3340761,1,5,6,3,1,6,4,3,2,20,4,0
2353373,5,5,5,3,6,6,9,2,3,62,4,0
2667216,6,6,6,3,8,7,9,1,2,46,4,0
2811223,5,6,4,3,5,3,7,1,1,33,4,0
2748723,4,7,5,3,6,5,8,3,1,33,4,0
3262479,2,5,5,3,4,7,9,3,3,38,4,0
1511424,6,5,6,2,4,3,9,5,2,3,4,0
1548160,6,6,6,2,1,4,6,1,1,81,4,0
2548008,5,5,6,3,3,5,7,3,3,50,4,0
2415234,5,5,6,3,3,5,9,1,5,0,0,0
3505833,4,5,5,3,4,8,9,5,2,24,3,0
3113601,3,5,5,3,4,4,3,2,1,37,4,0
2485889,5,6,3,3,5,8,8,3,4,12,4,0
1441825,2,6,5,2,6,2,6,3,2,1,4,0
269428,3,6,5,2,5,2,9,5,5,97,4,0
1583053,6,4,7,2,5,2,7,5,1,4,4,0
1993880,8,4,6,3,2,6,8,1,3,71,4,0
2853135,1,6,5,3,2,2,6,3,1,29,4,0
2684131,4,6,5,3,4,4,8,2,2,49,4,0
1116998,4,6,6,2,3,3,7,3,2,88,4,0
1653633,4,7,5,3,6,2,5,4,1,83,4,0
3296930,1,6,6,3,1,6,4,2,1,118,3,0
2628857,5,6,6,3,4,5,9,1,2,48,4,0
3146169,5,2,7,3,2,3,8,2,1,41,4,0
1719737,3,6,5,3,4,2,8,4,1,75,4,0
849595,5,6,5,4,6,1,8,1,1,93,4,0
3588749,2,6,6,3,3,8,5,1,2,43,4,0
2414863,1,6,5,3,4,8,8,1,3,0,0,0
1972214,6,5,6,3,5,6,8,2,2,71,4,0
2324514,6,5,6,3,5,8,8,3,2,55,4,0
817114,6,6,6,2,2,2,6,1,3,95,4,0
2746218,8,7,4,3,3,3,9,2,1,31,4,0
2675052,3,6,6,3,2,4,8,1,1,49,4,0
1967885,4,5,6,3,3,7,6,3,2,71,4,0
411874,4,5,5,2,2,2,6,5,4,105,4,0
1169467,5,6,5,2,6,3,8,1,2,86,4,0
869410,2,5,4,4,4,1,6,1,2,93,4,0
2937926,7,6,5,3,4,3,7,2,3,34,1,0
1895714,5,6,6,3,7,4,9,3,3,74,5,0
3247367,2,6,6,3,3,7,8,3,1,38,3,0
2911006,4,4,7,3,5,4,9,2,1,19,4,0
3530406,2,5,6,3,8,8,8,2,1,24,3,0
53697,4,4,6,1,1,1,9,5,5,107,1,0
3512999,4,6,5,3,2,7,6,3,1,20,4,0
1070391,6,6,6,2,2,4,7,2,1,90,1,0
1608637,4,7,5,2,5,2,6,5,1,4,4,0
777492,2,4,6,4,1,2,9,1,2,98,4,0
1884568,1,6,6,3,5,3,9,5,3,72,1,0
1161515,5,6,6,4,8,3,6,2,2,86,4,0
920531,5,6,5,4,1,3,8,3,1,91,1,0
2616060,3,4,6,3,2,7,4,1,1,48,4,0
2022309,6,6,6,3,2,6,7,2,4,71,4,0
1422668,4,4,6,2,3,2,8,5,3,1,4,0
595274,3,6,6,2,2,3,8,4,1,96,4,0
841716,1,5,6,2,3,1,2,1,3,91,1,0
2127275,9,6,6,3,7,4,7,3,1,58,4,0
3207740,2,6,6,3,4,6,7,1,1,38,3,0
824948,1,5,6,4,4,2,5,1,1,102,4,0
9657,6,6,5,2,2,1,8,1,5,107,1,0
927058,2,5,5,4,6,3,7,2,1,91,1,0
530486,5,5,5,2,1,2,7,5,3,96,4,0
1419537,3,5,7,2,2,2,7,5,2,85,4,0
1876580,3,6,6,3,4,4,7,4,3,74,5,0
3026374,7,6,6,3,4,5,8,3,1,13,3,0
2232367,5,6,6,3,2,8,9,5,1,58,4,0
2705970,6,5,6,3,1,6,9,1,2,47,1,0
2259003,3,6,7,3,5,4,9,5,2,58,4,0
177144,2,6,5,2,3,2,6,1,5,107,1,0
828999,5,5,7,4,1,2,7,1,1,102,4,0
3076308,3,6,5,3,3,6,7,2,1,23,4,0
1412192,5,5,7,2,3,4,4,5,2,85,4,0
1355483,6,6,6,2,3,2,6,5,2,2,5,0
1510345,1,6,4,2,2,4,7,2,1,5,4,0
3581637,4,6,6,3,2,8,7,2,3,25,4,0
2108713,7,5,6,3,4,5,5,4,2,58,4,0
3227895,2,6,6,3,3,6,5,1,1,41,4,0
2245834,3,6,3,3,3,2,7,3,3,57,4,0
1338495,5,6,4,2,7,2,8,5,2,85,1,0
721143,1,5,6,4,4,1,8,1,2,94,4,0
3267950,4,6,6,3,2,7,8,3,2,20,4,0
1404041,3,5,6,2,6,2,8,4,2,85,1,0
2130949,9,7,6,3,3,4,4,3,1,58,4,0
2593700,3,4,6,3,3,5,9,2,2,45,5,0
